r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.058476953907815626,1.2040396248369476,1.2038054664088425,1.2040429200972649,1.2040396255764518,1.2040396248369478,1.2040396248369478
0.060400801603206405,1.2028400183748547,1.2025737380795911,1.2028440161200884,1.202840019395977,1.2028400183748547,1.2028400183748547
0.0623246492985972,1.2016037155676527,1.2013021426162844,1.2016085359597677,1.201603716963356,1.2016037155676533,1.201603715567653
0.06424849699398798,1.200330913565783,1.1999906800189222,1.2003366925615226,1.2003309154553155,1.2003309135657836,1.2003309135657834
0.06617234468937876,1.1990218147129335,1.1986393502875048,1.1990287055468452,1.1990218172480973,1.199021814712934,1.1990218147129335
0.06809619238476954,1.1976766264606176,1.197248153422032,1.1976848012134973,1.1976766298332706,1.197676626460618,1.1976766264606173
0.07002004008016031,1.1962955612810369,1.195817089422504,1.1963052125355116,1.1962955657320196,1.196295561281038,1.1962955612810369
0.0719438877755511,1.1948788365782892,1.1943461582889203,1.1948901791631918,1.194878842407996,1.1948788365782907,1.1948788365782887
0.07386773547094189,1.193426674597992,1.1928353600212815,1.1934399474231128,1.1934266821788322,1.193426674597995,1.1934266745979918
0.07579158316633267,1.1919393023354012,1.1912846946195874,1.1919547703181195,1.1919393121264132,1.191939302335406,1.1919393023354012
0.07771543086172344,1.1904169514420841,1.189694162083838,1.1904349075273282,1.190416964006007,1.190416951442092,1.1904169514420844
0.07963927855711422,1.1888598581312317,1.188063762414033,1.1888806254061255,1.1888598741543603,1.1888598581312433,1.1888598581312317
0.081563126252505,1.18726826308167,1.186393495610173,1.1872921969861694,1.1872682833968626,1.1872682630816882,1.1872682630816704
0.0834869739478958,1.1856424113406558,1.1846833616722576,1.1856699019753882,1.1856424369538885,1.185642411340683,1.1856424113406558
0.08541082164328657,1.1839825522255203,1.1829333606002868,1.184014026757981,1.1839825843464322,1.1839825522255614,1.1839825522255205
0.08733466933867735,1.182288939224239,1.1811434923942605,1.1823248643944178,1.182288979301145,1.1822889392243,1.1822889392242393
0.08925851703406813,1.1805618298950007,1.179313757054179,1.1806027146214397,1.1805618796548978,1.1805618298950904,1.1805618298950007
0.09118236472945891,1.1788014857648461,1.177444154580042,1.1788478838520582,1.1788015472589823,1.1788014857649782,1.1788014857648468
0.0931062124248497,1.1770081722274588,1.17553468497185,1.1770606851755558,1.1770082478830817,1.1770081722276504,1.1770081722274592
0.09503006012024048,1.1751821584401654,1.1735853482296024,1.1752414383574856,1.1751822511191274,1.1751821584404412,1.1751821584401654
0.09695390781563126,1.1733237172202358,1.1715961443532996,1.1733904698396718,1.1733238302851798,1.1733237172206308,1.1733237172202355
0.09887775551102204,1.171433124940545,1.1695670733429413,1.1715081127402087,1.1714332623294526,1.171433124941107,1.171433124940545
0.10080160320641282,1.1695106614246733,1.1674981351985279,1.1695947068534627,1.1695108277346273,1.169510661425467,1.1695106614246733
