b_over_a,image_energy_U,signed_radial_force_F
0.7745575959933222,-1.249810870841934,-4.839520171521426
0.776110183639399,-1.2573777176646368,-4.908116842799635
0.7776627712854758,-1.2650521785746967,-4.978152283820475
0.7792153589315526,-1.2728365187415165,-5.049667118574718
0.7807679465776294,-1.2807330675195678,-5.122703414561243
0.7823205342237062,-1.2887442207372937,-5.197304744781045
0.783873121869783,-1.2968724430846703,-5.273516252859818
0.7854257095158597,-1.3051202706044245,-5.351384721480835
0.7869782971619365,-1.3134903132921916,-5.430958644321833
0.7885308848080133,-1.3219852578112137,-5.512288301702456
0.79008347245409,-1.3306078703275122,-5.595425840162643
0.7916360601001668,-1.3393609994718128,-5.680425356207139
0.7931886477462436,-1.348247579434888,-5.767342984467249
0.7947412353923204,-1.3572706332033806,-5.856236990548175
0.7962938230383972,-1.3664332759435998,-5.947167868848679
0.797846410684474,-1.3757387185412513,-6.04019844565978
0.7993989983305508,-1.3851902713055442,-6.1353939878705726
0.8009515859766276,-1.3947913478466498,-6.232822317632406
0.8025041736227044,-1.4045454691360602,-6.3325539333576915
0.8040567612687812,-1.4144562677599752,-6.434662137456298
0.805609348914858,-1.4245274923765276,-6.539223171241946
0.8071619365609348,-1.4347630123883224,-6.646316357472111
0.8087145242070116,-1.4451668228425254,-6.756024251019153
0.8102671118530884,-1.4557430495715433,-6.8684327982071585
0.8118196994991652,-1.4664959545881777,-6.983631505388759
0.813372287145242,-1.4774299417500818,-7.101713617379454
0.8149248747913188,-1.4885495627093328,-7.222776306413737
0.8164774624373956,-1.499859523163999,-7.34692087233811
0.8180300500834724,-1.5113646894297434,-7.47425295481123
0.8195826377295492,-1.5230700953507392,-7.604882758341336
0.821135225375626,-1.5349809495705193,-7.738925291056261
0.8226878130217028,-1.5471026431848147,-7.876500618172143
0.8242404006677796,-1.5594407578000051,-8.01773413120411
0.8257929883138564,-1.5720010740224895,-8.162756834046316
0.8273455759599332,-1.5847895804060959,-8.311705647140307
0.82889816360601,-1.5978124828866316,-8.464723731050663
0.8304507512520868,-1.6110762147347892,-8.621960830876104
0.8320033388981636,-1.6245874470609527,-8.783573643043608
0.8335559265442404,-1.6383530999079365,-8.949726206163525
0.8351085141903172,-1.6523803539704038,-9.120590317766554
0.836661101836394,-1.6666766629826713,-9.296345978900078
0.8382136894824708,-1.6812497668197885,-9.477181868732679
0.8397662771285476,-1.6961077053602815,-9.663295851504314
0.8413188647746244,-1.7112588331627203,-9.854895518366098
0.8428714524207012,-1.7267118350124009,-10.052198766881236
0.844424040066778,-1.7424757423989277,-10.255434421208669
0.8459766277128546,-1.7585599509903829,-10.464842896266582
0.8475292153589314,-1.7749742391751187,-10.680676909476562
0.8490818030050082,-1.7917287877480434,-10.903202244024067
0.850634390651085,-1.8088342008247074,-11.132698567941608
0.8521869782971618,-1.8263015280734265,-11.369460313729304
0.8537395659432386,-1.844142288363409,-11.613797623681087
0.8552921535893154,-1.862368494935226,-11.866037366586133
0.8568447412353922,-1.8809926822091896,-12.126524232031455
0.858397328881469,-1.900027934357364,-12.395621909149469
0.8599499165275458,-1.9194879157760658,-12.673714357340879
0.8615025041736226,-1.939386903607973,-12.961207177266868
0.8630550918196994,-1.9597398224765337,-13.258529091256289
0.8646076794657762,-1.9805622816102206,-13.56613354322187
0.866160267111853,-2.0018706145507275,-13.884500429240248
0.8677128547579298,-2.0236819216573676,-14.214137971135052
0.8692654424040066,-2.0460141156401366,-14.555584746729108
0.8708180300500834,-2.0688859703762454,-14.909411891918946
0.8723706176961602,-2.0923171732897083,-15.276225491393442
0.873923205342237,-2.1163283816011504,-15.656669176694523
0.8754757929883138,-2.140941282785597,-16.05142695242852
0.8770283806343906,-2.16617865961015,-16.461226273816308
0.8785809682804674,-2.192064460161502,-16.886841401455595
0.8801335559265442,-2.218623873315692,-17.32909706220409
0.881686143572621,-2.2458834101500296,-17.78887244852862
0.8832387312186978,-2.27387099185028,-18.26710559256167
0.8847913188647746,-2.3026160447258373,-18.764798155531224
0.8863439065108514,-2.3321496030125646,-19.283020678263412
0.8878964941569282,-2.3625044202183054,-19.822918344192423
0.889449081803005,-2.3937150898508732,-20.3857173128582
0.8910016694490818,-2.425818176464039,-20.97273168935749
0.8925542570951586,-2.458852358065185,-21.585371203788316
0.8941068447412354,-2.4928585810507013,-22.225149684568347
0.8956594323873122,-2.527880228974019,-22.893694420823014
0.897212020033389,-2.5639633066088345,-23.592756522076723
0.8987646076794658,-2.601156640949563,-24.32422239853227
0.9003171953255426,-2.63951210099562,-25.09012650263789
0.9018697829716193,-2.679084838399875,-25.892665492831387
0.9034223706176961,-2.719933551329183,-26.73421400381389
0.9049749582637729,-2.7621207741917817,-27.617342235031163
0.9065275459098497,-2.8057131962390924,-28.54483560094254
0.9080801335559264,-2.850782012455927,-29.519716723993582
0.9096327212020032,-2.897403310622257,-30.54527009501069
0.91118530884808,-2.945658498972795,-31.625069777262535
0.9127378964941568,-2.9956347795107288,-32.76301059120881
0.9142904841402336,-3.0474256727645614,-33.963343288834054
0.9158430717863104,-3.1011316006315255,-35.23071431172783
0.9173956594323872,-3.1568605349498853,-36.570210828503654
0.918948247078464,-3.214728720613657,-37.98741186819558
0.9205008347245408,-3.2748614834202,-39.48844651117961
0.9220534223706176,-3.3373941344650437,-41.08006027322312
0.9236060100166944,-3.4024729848191066,-42.76969102804251
0.9251585976627712,-3.4702564865030356,-44.56555606748876
0.926711185308848,-3.5409165184874167,-46.476752206523884
0.9282637729549248,-3.6146398396904815,-48.51337121557183
0.9298163606010016,-3.691629734833234,-50.68663332218672
0.9313689482470784,-3.7721078836921214,-53.009042088407035
0.9329215358931552,-3.85631648994425,-55.49456466669516
0.934474123539232,-3.9445207126612067,-58.15884230083659
0.9360267111853088,-4.037011451866927,-61.01943701367038
0.9375792988313856,-4.134108549806021,-64.09612176976238
0.9391318864774624,-4.236164482148372,-67.41122309500467
0.9406844741235392,-4.34356862889883,-70.9900272779973
0.942237061769616,-4.456752234083671,-74.86126400440686
0.9437896494156928,-4.5761941873868865,-79.05768476494134
0.9453422370617696,-4.702427791172227,-83.61675787183327
0.9468948247078464,-4.836048714552851,-88.58150774547407
0.9484474123539232,-4.977724384757199,-94.00153373990332
0.95,-5.128205128205127,-99.93425378040756
