theta_over_pi,exact,L_4,L_8,L_16,L_32
0.6928213689482471,-0.0282580724087139,-0.0260457261061111,-0.0282041459893323,-0.0282575102338488,-0.0282580724109018
0.6944908180300501,-0.0281626088214647,-0.025841589299664,-0.0281203341754045,-0.0281620436162352,-0.0281626088235577
0.6961602671118531,-0.0280680286361966,-0.0256398974805044,-0.0280375192290904,-0.0280674650000721,-0.0280680286381312
0.6978297161936561,-0.0279743244153705,-0.0254407169488357,-0.0279556671841234,-0.02797376694124,-0.0279743244170878
0.6994991652754591,-0.0278814888089465,-0.025244113114011,-0.0278747439433954,-0.0278809420462146,-0.0278814888103941
0.7011686143572621,-0.0277895145533575,-0.0250501504535272,-0.0277947153353765,-0.0277889829713448,-0.0277895145544911
0.7028380634390651,-0.0276983944704968,-0.0248588924726752,-0.0277155471708931,-0.0276978824224344,-0.0276983944712817
0.7045075125208681,-0.0276081214667195,-0.0246704016648646,-0.0276372053001468,-0.0276076331546244,-0.0276081214671312
0.7061769616026711,-0.0275186885318564,-0.0244847394726409,-0.0275596556698519,-0.0275182279725665,-0.0275186885318819
0.7078464106844741,-0.0274300887382424,-0.0243019662494138,-0.0274828643803755,-0.0274296597308804,-0.0274300887378801
0.7095158597662771,-0.0273423152397572,-0.024122141221913,-0.027406797742757,-0.0273419213348844,-0.0273423152390175
0.7111853088480801,-0.0272553612708791,-0.0239453224533893,-0.027331422335491,-0.0272550057415839,-0.0272553612697836
0.7128547579298831,-0.0271692201457517,-0.0237715668075777,-0.0272567050609535,-0.0271689059609048,-0.0271692201443329
0.7145242070116861,-0.0270838852572633,-0.0236009299134381,-0.0271826132013537,-0.0270836150571535,-0.0270838852555636
0.7161936560934891,-0.0269993500761382,-0.0234334661306902,-0.0271091144740965,-0.0269991261506859,-0.0269993500742084
0.7178631051752921,-0.0269156081500408,-0.0232692285161572,-0.0270361770864375,-0.0269154324197647,-0.026915608147939
0.7195325542570951,-0.0268326531026917,-0.0231082687909343,-0.0269637697893209,-0.026832527102583,-0.0268326531004811
0.7212020033388981,-0.0267504786329956,-0.0229506373083955,-0.0268918619302842,-0.0267504034994329,-0.0267504786307431
0.722871452420701,-0.0266690785141813,-0.0227963830230528,-0.0268204235053229,-0.0266690549749932,-0.0266690785119549
0.724540901502504,-0.0265884465929527,-0.0226455534602833,-0.0267494252096059,-0.0265884749607139,-0.02658844659082
0.726210350584307,-0.0265085767886521,-0.0224981946869339,-0.0266788384869369,-0.0265086569572697,-0.026508576786678
0.72787979966611,-0.0264294630924346,-0.02235435128282,-0.0266086355778585,-0.0264295945370586,-0.0264294630906791
0.7295492487479133,-0.0263510995664529,-0.0222140663131281,-0.0265387895663001,-0.0263512813467181,-0.0263510995649699
0.7312186978297163,-0.0262734803430547,-0.0220773813017344,-0.0264692744246716,-0.026273711109634,-0.0262734803418899
0.7328881469115193,-0.0261965996239896,-0.021944336205452,-0.0264000650573103,-0.0261968776284141,-0.026196599623179
0.7345575959933223,-0.0261204516796274,-0.0218149693892154,-0.0263311373421899,-0.0261207747873027,-0.0261204516791966
0.7362270450751253,-0.026045030848187,-0.0216893176022149,-0.0262624681708054,-0.0260453965545092,-0.0260450308481501
0.7378964941569283,-0.0259703315349757,-0.0215674159549891,-0.0261940354861505,-0.0259707369844273,-0.025970331535335
0.7395659432387313,-0.0258963482116387,-0.0214492978974849,-0.0261258183187085,-0.0258967902197203,-0.0258963482123844
0.7412353923205343,-0.0258230754154194,-0.0213349951980957,-0.0260577968203822,-0.02582355049325,-0.0258230754165301
0.7429048414023373,-0.025750507748429,-0.0212245379236835,-0.0259899522962913,-0.0257510121298289,-0.0257505077498722
0.7445742904841403,-0.0256786398769265,-0.0211179544205946,-0.0259222672343698,-0.0256791695477742,-0.0256786398786595
0.7462437395659433,-0.0256074665306088,-0.0210152712966757,-0.0258547253327043,-0.025608017260246,-0.0256074665325799
0.7479131886477463,-0.0255369825019095,-0.0209165134042972,-0.0257873115245518,-0.0255375498763536,-0.0255369825040598
0.7495826377295493,-0.0254671826453085,-0.0208217038243902,-0.0257200120009873,-0.0254677621020143,-0.0254671826475735
0.7512520868113522,-0.0253980618766503,-0.0207308638515023,-0.0256528142311308,-0.0253986487405519,-0.0253980618789618
0.7529215358931552,-0.0253296151724718,-0.0206440129798789,-0.0255857069799123,-0.0253302046930249,-0.0253296151747598
0.7545909849749582,-0.0252618375693393,-0.0205611688905733,-0.0255186803233352,-0.025262424958275,-0.0252618375715344
0.7562604340567612,-0.0251947241631945,-0.0204823474395907,-0.0254517256612051,-0.02519530463269,-0.0251947241652299
0.7579298831385642,-0.0251282701087098,-0.02040756264707,-0.0253848357272968,-0.0251288389096766,-0.0251282701105233
0.7595993322203672,-0.0250624706186522,-0.0203368266875057,-0.0253180045969344,-0.025063023078842,-0.0250624706201878
0.7612687813021702,-0.0249973209632556,-0.0202701498810135,-0.0252512276919693,-0.0249978525248837,-0.0249973209644659
0.7629382303839732,-0.0249328164696026,-0.0202075406856417,-0.0251845017831406,-0.0249333227261917,-0.0249328164704496
0.7646076794657762,-0.0248689525210141,-0.020149005690729,-0.0251178249898128,-0.0248694292531665,-0.0248689525214706
0.7662771285475792,-0.0248057245564474,-0.0200945496113119,-0.025051196777087,-0.0248061677662627,-0.0248057245564981
0.7679465776293822,-0.0247431280699028,-0.0200441752835798,-0.0249846179502898,-0.0247435340137653,-0.0247431280695445
0.7696160267111852,-0.0246811586098387,-0.0199978836613801,-0.0249180906468467,-0.024681523829312,-0.0246811586090805
0.7712854757929882,-0.0246198117785936,-0.0199556738137716,-0.0248516183255555,-0.0246201331291755,-0.0246198117774568
0.7729549248747912,-0.0245590832318178,-0.0199175429236255,-0.0247852057532759,-0.0245593579093201,-0.0245590832303352
0.7746243739565942,-0.0244989686779115,-0.019883486287273,-0.0247188589890615,-0.0244991942422518,-0.0244989686761265
0.7762938230383972,-0.0244394638774714,-0.019853497315197,-0.0246525853657611,-0.0244396382736806,-0.0244394638754368
0.7779632721202002,-0.024380564642745,-0.0198275675337652,-0.0245863934691243,-0.0243806862190156,-0.0243805646405212
0.7796327212020034,-0.0243222668370921,-0.0198056865880029,-0.0245202931144503,-0.0243223343597158,-0.0243222668347458
0.7813021702838064,-0.0242645663744543,-0.0197878422454003,-0.0244542953208224,-0.024264579039519,-0.0242645663720559
0.7829716193656094,-0.0242074592188315,-0.0197740204007514,-0.0243884122829791,-0.0242074166605757,-0.0242074592164535
0.7846410684474124,-0.024150941383766,-0.0197642050820195,-0.0243226573408718,-0.0241508436795106,-0.0241509413814805
0.7863105175292154,-0.0240950089318332,-0.0197583784572246,-0.0242570449469701,-0.0240948566034394,-0.02409500892971
0.7879799666110184,-0.0240396579741405,-0.0197565208423472,-0.0241915906313752,-0.024039451985968,-0.0240396579722448
0.7896494156928214,-0.0239848846698322,-0.0197586107102413,-0.0241263109648078,-0.0239846264231995,-0.0239848846682226
0.7913188647746244,-0.0239306852256019,-0.0197646247005526,-0.0240612235195428,-0.0239303765497775,-0.0239306852243287
0.7929883138564274,-0.0238770558952116,-0.019774537630632,-0.0239963468283644,-0.023876699034991,-0.0238770558943152
0.7946577629382304,-0.0238239929790175,-0.0197883225074391,-0.0239317003416211,-0.0238235905789685,-0.0238239929785272
0.7963272120200334,-0.0237714928235029,-0.0198059505404271,-0.0238673043824632,-0.0237710479089876,-0.0237714928234356
0.7979966611018364,-0.0237195518208168,-0.0198273911553991,-0.0238031801003481,-0.0237190677759237,-0.023719551821177
0.7996661101836394,-0.0236681664083203,-0.0198526120093307,-0.0237393494229058,-0.0236676469508633,-0.0236681664090995
0.8013355592654424,-0.0236173330681382,-0.0198815790061449,-0.023675835006253,-0.0236167822219053,-0.0236173330693152
0.8030050083472454,-0.0235670483267177,-0.0199142563134327,-0.0236126601838567,-0.023566470391171,-0.0235670483282591
0.8046744574290484,-0.0235173087543935,-0.0199506063801088,-0.0235498489140423,-0.0235167082720441,-0.0235173087562547
0.8063439065108514,-0.0234681109649581,-0.0199905899549891,-0.0234874257262506,-0.0234674926866593,-0.0234681109670847
0.8080133555926544,-0.0234194516152399,-0.020034166106283,-0.0234254156661461,-0.0234188204636557,-0.023419451617569
0.8096828046744574,-0.0233713274046855,-0.0200812922419849,-0.0233638442396829,-0.0233706884362116,-0.0233713274071478
0.8113522537562604,-0.0233237350749495,-0.0201319241311554,-0.0233027373562386,-0.0233230934403721,-0.023323735077471
0.8130217028380634,-0.0232766714094893,-0.0201860159260791,-0.023242121270924,-0.0232760323136813,-0.023276671411994
0.8146911519198664,-0.0232301332331661,-0.0202435201852849,-0.0231820225261822,-0.0232295018941275,-0.023230133235578
0.8163606010016694,-0.0231841174118517,-0.0203043878974176,-0.0231224678927905,-0.0231834990194073,-0.0231841174140971
0.8180300500834724,-0.0231386208520409,-0.0203685685059459,-0.0230634843103786,-0.0231380205265142,-0.0231386208540505
0.8196994991652754,-0.0230936405004695,-0.0204360099346923,-0.0230050988275803,-0.0230930632516509,-0.0230936405021806
0.8213689482470784,-0.0230491733437378,-0.0205066586141714,-0.0229473385419337,-0.0230486240304664,-0.0230491733450966
0.8230383973288814,-0.02300521640794,-0.0205804595087213,-0.022890230539648,-0.0230046996986135,-0.0230052164089027
0.8247078464106844,-0.0229617667582985,-0.0206573561444129,-0.022833801835353,-0.0229612870926223,-0.0229617667588331
0.8263772954924874,-0.022918821498804,-0.0207372906377208,-0.0227780793119499,-0.0229183830510801,-0.0229188214988911
0.8280467445742904,-0.0228763777718605,-0.0208202037249419,-0.0227230896606794,-0.0228759844161088,-0.0228763777714942
0.8297161936560935,-0.0228344327579361,-0.0209060347923425,-0.0226688593215253,-0.022834088035126,-0.022834432757124
0.8313856427378965,-0.0227929836752183,-0.0209947219070196,-0.0226154144240679,-0.0227926907628769,-0.0227929836739817
0.8330550918196995,-0.0227520277792751,-0.0210862018484583,-0.0225627807289048,-0.0227517894637177,-0.0227520277776483
0.8347245409015025,-0.0227115623627207,-0.0211804101407685,-0.0225109835697517,-0.0227113810141341,-0.0227115623607498
0.8363939899833055,-0.0226715847548862,-0.0212772810855822,-0.0224600477963371,-0.0226714623054728,-0.0226715847526285
0.8380634390651085,-0.022632092321496,-0.0213767477955953,-0.0224099977182031,-0.0226320302468651,-0.0226320923190174
0.8397328881469115,-0.0225930824643475,-0.0214787422287341,-0.0223608570495197,-0.0225930817683181,-0.0225930824617216
0.8414023372287146,-0.0225545526209976,-0.0215831952229285,-0.0223126488550247,-0.0225546138239479,-0.0225545526183027
0.8430717863105176,-0.0225165002644526,-0.021690036531473,-0.0222653954971903,-0.0225166233953312,-0.02251650026177
0.8447412353923206,-0.0224789229028631,-0.021799194858957,-0.0222191185847243,-0.0224791074949446,-0.0224789229002743
0.8464106844741236,-0.0224418180792241,-0.0219105978977443,-0.0221738389225033,-0.0224420631696671,-0.0224418180768084
0.8480801335559266,-0.0224051833710788,-0.0220241723649826,-0.0221295764630384,-0.0224054875043154,-0.0224051833689112
0.8497495826377296,-0.0223690163902284,-0.0221398440401227,-0.0220863502595683,-0.0223693776251838,-0.0223690163883768
0.8514190317195326,-0.0223333147824444,-0.0222575378029287,-0.0220441784208709,-0.0223337307035606,-0.0223333147809681
0.8530884808013356,-0.0222980762271876,-0.0223771776719569,-0.022003078067884,-0.0222985439591904,-0.0222980762261349
0.8547579298831386,-0.0222632984373296,-0.0224986868434848,-0.021963065292219,-0.0222638146636564,-0.0222632984367365
0.8564273789649416,-0.0222289791588801,-0.0226219877308684,-0.0219241551166511,-0.0222295401436523,-0.0222289791587689
0.8580968280467446,-0.0221951161707175,-0.0227470020043069,-0.0218863614576622,-0.0221957177841185,-0.0221951161710965
0.8597662771285476,-0.0221617072843244,-0.0228736506309953,-0.0218496970901124,-0.022162345031215,-0.022161707285187
0.8614357262103506,-0.0221287503435275,-0.0230018539156403,-0.0218141736141094,-0.0221294193951064,-0.0221287503448523
0.8631051752921536,-0.0220962432242405,-0.0231315315413228,-0.0217798014241412,-0.0220969384525353,-0.0220962432259921
0.8647746243739566,-0.022064183834213,-0.023262602610681,-0.0217465896805347,-0.0220648998491615,-0.0220641838363427
0.8664440734557596,-0.0220325701127816,-0.0233949856873953,-0.0217145462832966,-0.0220333013016461,-0.0220325701152287
0.8681135225375626,-0.0220014000306265,-0.0235285988379521,-0.0216836778483893,-0.0220021405994623,-0.0220014000333202
0.8697829716193656,-0.0219706715895317,-0.0236633596736646,-0.0216539896864893,-0.0219714156064154,-0.0219706715923928
0.8714524207011686,-0.0219403828221484,-0.0237991853929292,-0.0216254857842725,-0.0219411242618574,-0.0219403828250919
0.8731218697829716,-0.0219105317917636,-0.0239359928236941,-0.0215981687882622,-0.0219112645815838,-0.0219105317947009
0.8747913188647746,-0.0218811165920716,-0.0240736984661199,-0.0215720399912765,-0.0218818346584021,-0.0218811165949135
0.8764607679465776,-0.0218521353469503,-0.0242122185354079,-0.0215470993215,-0.0218528326623644,-0.0218521353496092
0.8781302170283806,-0.0218235862102399,-0.0243514690047747,-0.0215233453342057,-0.0218242568406585,-0.0218235862126329
0.8797996661101836,-0.0217954673655272,-0.0244913656485512,-0.021500775206144,-0.0217961055171549,-0.0217954673675782
0.8814691151919867,-0.0217677770259319,-0.0246318240853824,-0.0214793847326127,-0.0217683770916087,-0.0217677770275743
0.8831385642737897,-0.0217405134338979,-0.0247727598215072,-0.0214591683272152,-0.0217410700385198,-0.0217405134350767
0.8848080133555927,-0.0217136748609876,-0.0249140882940931,-0.0214401190243108,-0.0217141829056553,-0.021713674861661
0.8864774624373957,-0.0216872596076802,-0.0250557249146067,-0.0214222284841534,-0.0216877143122413,-0.0216872596078209
0.8881469115191987,-0.021661266003173,-0.0251975851121946,-0.0214054870007123,-0.0216616629468346,-0.0216612660027698
0.8898163606010017,-0.0216356924051871,-0.0253395843770543,-0.0213898835121626,-0.0216360275648861,-0.0216356924042448
0.8914858096828047,-0.0216105371997761,-0.0254816383037706,-0.0213754056140255,-0.0216108069860102,-0.0216105371983159
0.8931552587646077,-0.0215857988011384,-0.0256236626345979,-0.0213620395749387,-0.0215860000909772,-0.0215857987991975
0.8948247078464107,-0.0215614756514332,-0.0257655733026631,-0.0213497703550259,-0.0215616058184479,-0.0215614756490635
0.8964941569282137,-0.0215375662205992,-0.0259072864750691,-0.0213385816268354,-0.0215376231614706,-0.0215375662178668
0.8981636060100167,-0.0215140690061781,-0.0260487185958751,-0.0213284557988074,-0.0215140511637635,-0.0215140690031606
0.8998330550918197,-0.0214909825331398,-0.0261897864289327,-0.0213193740412296,-0.0214908889158073,-0.0214909825299248
0.9015025041736228,-0.0214683053537125,-0.0263304071005552,-0.0213113163146316,-0.0214681355507732,-0.0214683053503947
0.9031719532554257,-0.0214460360472149,-0.0264704981419982,-0.0213042614005682,-0.0214457902403137,-0.0214460360438938
0.9048414023372288,-0.0214241732198924,-0.0266099775317298,-0.0212981869347328,-0.0214238521902453,-0.021424173216669
0.9065108514190316,-0.0214027155047565,-0.0267487637374683,-0.0212930694423407,-0.0214023206361513,-0.0214027155017306
0.9081803005008346,-0.0213816615614271,-0.0268867757579665,-0.0212888843757174,-0.0213811948389351,-0.0213816615586942
0.9098497495826378,-0.0213610100759785,-0.0270239331645211,-0.0212856061540208,-0.0213604740803552,-0.0213610100736269
0.9115191986644408,-0.0213407597607879,-0.0271601561421848,-0.021283208205024,-0.0213401576585713,-0.0213407597588959
0.9131886477462438,-0.0213209093543879,-0.0272953655306616,-0.0212816630088816,-0.0213202448837342,-0.0213209093530214
0.9148580968280468,-0.0213014576213215,-0.0274294828648635,-0.0212809421437963,-0.0213007350736481,-0.0213014576205319
0.9165275459098498,-0.0212824033520005,-0.0275624304151074,-0.0212810163335018,-0.0212816275495372,-0.0212824033518225
0.9181969949916527,-0.0212637453625668,-0.0276941312269328,-0.0212818554964728,-0.0212629216319461,-0.0212637453630175
0.9198664440734556,-0.021245482494757,-0.0278245091605197,-0.0212834287967699,-0.0212446166368019,-0.0212454824958351
0.9215358931552587,-0.0212276136157699,-0.0279534889296847,-0.0212857046964235,-0.0212267118716671,-0.0212276136174551
0.9232053422370616,-0.0212101376181372,-0.0280809961404391,-0.0212886510092605,-0.0212092066322092,-0.0212101376203903
0.9248747913188649,-0.0211930534195965,-0.0282069573290853,-0.0212922349560698,-0.0211921001989125,-0.0211930534223609
0.9265442404006676,-0.0211763599629686,-0.0283312999998352,-0.0212964232210055,-0.0211753918340552,-0.0211763599661707
0.9282136894824708,-0.0211600562160363,-0.0284539526619289,-0.0213011820091204,-0.0211590807789744,-0.021160056219588
0.9298831385642736,-0.0211441411714272,-0.0285748448662377,-0.0213064771049229,-0.0211431662516382,-0.0211441411752279
0.9315525876460768,-0.0211286138464989,-0.0286939072413295,-0.0213122739318446,-0.0211276474445429,-0.0211286138504382
0.9332220367278798,-0.0211134732832271,-0.0288110715289811,-0.0213185376125106,-0.0211125235229508,-0.0211134732871881
0.9348914858096828,-0.0210987185480972,-0.0289262706191171,-0.0213252330296943,-0.0210977936234812,-0.0210987185519592
0.9365609348914858,-0.0210843487319976,-0.0290394385841593,-0.0213323248878466,-0.0210834568530668,-0.02108434873564
0.9382303839732888,-0.0210703629501169,-0.0291505107127683,-0.0213397777750795,-0.0210695122882817,-0.0210703629534226
0.9398998330550918,-0.0210567603418435,-0.0292594235429599,-0.0213475562254899,-0.0210559589750482,-0.0210567603447023
0.9415692821368948,-0.0210435400706681,-0.0293661148945806,-0.021355624781705,-0.0210427959287243,-0.0210435400729803
0.9432387312186978,-0.0210307013240886,-0.0294705239011247,-0.021363948057531,-0.021030022134573,-0.021030701325768
0.9449081803005008,-0.0210182433135186,-0.0295725910408763,-0.0213724908005879,-0.0210176365486096,-0.0210182433144952
0.9465776293823038,-0.0210061652741978,-0.0296722581673628,-0.0213812179548111,-0.0210056380988241,-0.0210061652744205
0.9482470784641068,-0.0209944664651058,-0.0297694685391019,-0.0213900947227027,-0.0209940256867689,-0.0209944664645444
0.9499165275459098,-0.020983146168878,-0.0298641668486277,-0.0213990866272142,-0.0209827981895018,-0.0209831461675246
0.9515859766277128,-0.0209722036917249,-0.0299562992507826,-0.0214081595731437,-0.0209719544618732,-0.0209722036895948
0.9532554257095158,-0.0209616383633538,-0.0300458133902584,-0.0214172799079332,-0.0209614933391402,-0.0209616383604855
0.9549248747913188,-0.0209514495368929,-0.0301326584283748,-0.021426414481748,-0.0209514136398903,-0.0209514495333483
0.9565943238731218,-0.0209416365888184,-0.0302167850690796,-0.0214355307067283,-0.0209417141692561,-0.0209416365846814
0.9582637729549248,-0.0209321989188847,-0.0302981455841597,-0.0214445966152974,-0.0209323937223983,-0.0209321989142597
0.9599332220367278,-0.0209231359500559,-0.0303766938376483,-0.02145358091742,-0.0209234510882321,-0.0209231359450659
0.9616026711185308,-0.0209144471284416,-0.0304523853094167,-0.0214624530566987,-0.0209148850533739,-0.0209144471232251
0.9632721202003338,-0.0209061319232342,-0.0305251771179387,-0.021471183265205,-0.020906694406279,-0.0209061319179422
0.9649415692821368,-0.0208981898266493,-0.0305950280422167,-0.0214797426169408,-0.0208988779415426,-0.0208981898214419
0.9666110183639398,-0.0208906203538684,-0.0306618985428565,-0.021488103079828,-0.0208914344643342,-0.0208906203489108
0.9682804674457428,-0.0208834230429845,-0.0307257507822829,-0.0214962375661297,-0.0208843627949352,-0.020883423038443
0.9699499165275458,-0.0208765974549505,-0.0307865486440832,-0.0215041199812055,-0.0208776617733474,-0.0208765974509883
0.9716193656093488,-0.0208701431735293,-0.0308442577514707,-0.021511725270511,-0.0208713302639407,-0.0208701431703022
0.9732888146911518,-0.0208640598052473,-0.0308988454848581,-0.0215190294647504,-0.0208653671601084,-0.0208640598029002
0.9749582637729548,-0.0208583469793505,-0.0309502809985315,-0.0215260097230982,-0.0208597713888962,-0.0208583469780131
0.9766277128547578,-0.0208530043477625,-0.0309985352364182,-0.0215326443744077,-0.0208545419155745,-0.0208530043475458
0.9782971619365608,-0.0208480315850456,-0.0310435809469378,-0.0215389129563281,-0.0208496777481201,-0.0208480315860392
0.979966611018364,-0.0208434283883643,-0.0310853926969317,-0.0215447962522563,-0.0208451779415781,-0.0208434283906336
0.981636060100167,-0.0208391944774514,-0.0311239468846621,-0.021550276326054,-0.020841041602271,-0.0208391944810355
0.98330550918197,-0.0208353295945764,-0.0311592217518749,-0.0215553365544634,-0.0208372678918291,-0.0208353295994869
0.984974958263773,-0.0208318335045168,-0.03119119739492,-0.0215599616571609,-0.0208338560310098,-0.020831833510737
0.986644407345576,-0.0208287059945315,-0.0312198557749234,-0.0215641377243915,-0.0208308053032828,-0.0208287060020165
0.988313856427379,-0.0208259468743372,-0.0312451807270065,-0.0215678522421319,-0.0208281150581535,-0.0208259468830144
0.989983305509182,-0.020823555976087,-0.031267157968547,-0.0215710941147344,-0.0208257847142033,-0.0208235559858575
0.991652754590985,-0.0208215331543517,-0.031285775106478,-0.0215738536850086,-0.0208238137618232,-0.0208215331650923
0.993322203672788,-0.0208198782861031,-0.0313010216436216,-0.0215761227517035,-0.0208222017656247,-0.0208198782976691
0.994991652754591,-0.0208185912707007,-0.0313128889840527,-0.0215778945843561,-0.0208209483665074,-0.0208185912829288
0.996661101836394,-0.0208176720298802,-0.0313213704374924,-0.0215791639354787,-0.0208200532833719,-0.0208176720425923
0.998330550918197,-0.0208171205077449,-0.0313264612227262,-0.0215799270500627,-0.0208195163144643,-0.0208171205207518
1.0,-0.0208169366707592,-0.0313281584700481,-0.0215801816723787,-0.0208193373383435,-0.0208169366838651
